rep,yontem,n_unlab,reg,reg_cl,auroc,prauc,egim,dom_once,dom_sonra
8,sinkhorn,100,0.05,,0.5069054484747306,0.10934583075715652,0.03329387184655666,0.9924200000000001,0.9347099999999999
8,sinkhorn,100,0.5,,0.5649567460919714,0.1373288589972953,0.25131366489809304,0.9924200000000001,1.0
8,sinkhorn_l1l2,100,0.05,0.1,0.691227803915617,0.32484682588513203,0.6965172132893998,0.9924200000000001,0.9962599999999999
8,sinkhorn_l1l2,100,0.05,1.0,0.7083017149795113,0.33471261015624226,0.7617173563666628,0.9924200000000001,0.99758
8,sinkhorn_l1l2,100,0.5,0.1,0.6805787423483584,0.3418831242939961,0.7492239612217658,0.9924200000000001,0.9973
8,sinkhorn_l1l2,100,0.5,1.0,0.6885971568776244,0.3052086127332377,0.781745419546093,0.9924200000000001,0.9976
8,svd_none,250,,,0.7569180958162595,0.4414022979554073,0.8913801977028628,0.993664,0.993664
8,sinkhorn,250,0.05,,0.5993828097333941,0.1365891041999103,0.3108729912978978,0.993664,0.983428
8,sinkhorn,250,0.5,,0.5429503718318409,0.1376835126734775,0.20562727653934612,0.993664,0.999968
8,sinkhorn_l1l2,250,0.05,0.1,0.7211514139727827,0.38296421779784845,0.8129888334222847,0.993664,0.997872
8,sinkhorn_l1l2,250,0.05,1.0,0.7291445338189911,0.3203869594630163,0.8883617255264148,0.993664,0.998416
8,sinkhorn_l1l2,250,0.5,0.1,0.7140436080335913,0.3925422198196371,0.8311497989045675,0.993664,0.998248
8,sinkhorn_l1l2,250,0.5,1.0,0.7071634542419183,0.3332724829005336,0.8029033124784429,0.993664,0.998624
8,svd_none,500,,,0.739388880457328,0.42242628472518173,0.8589955109898716,0.996016,0.996016
8,sinkhorn,500,0.05,,0.5920473516466839,0.1662676312823413,0.3609889247094866,0.996016,0.9761500000000001
8,sinkhorn,500,0.5,,0.5729498659381798,0.14101616299229305,0.28509872649677986,0.996016,0.9999
8,sinkhorn_l1l2,500,0.05,0.1,0.7316234127586381,0.37618637716417974,0.9002207834011285,0.996016,0.9982
8,sinkhorn_l1l2,500,0.05,1.0,0.7372641270804877,0.4427080656220481,1.0489658982826178,0.996016,0.99814
8,sinkhorn_l1l2,500,0.5,0.1,0.718672535033136,0.3678460430516919,0.8481052342852619,0.996016,0.9986119999999999
8,sinkhorn_l1l2,500,0.5,1.0,0.7229979258359893,0.42166067084483344,0.9596761137710288,0.996016,0.9981599999999999
8,svd_none,1329,,,0.7429554307684524,0.40831609922882306,0.826982008714474,0.9956300000000001,0.9956300000000001
8,sinkhorn,1329,0.05,,0.6470126979308949,0.2389481436621788,0.6628256282044683,0.9956300000000001,0.987938
8,sinkhorn,1329,0.5,,0.6140031365406992,0.16921856599172008,0.4483704046665581,0.9956300000000001,0.999992
8,sinkhorn_l1l2,1329,0.05,0.1,0.7331157990590378,0.3246950430279094,0.8525658488674114,0.9956300000000001,0.9987759999999999
8,sinkhorn_l1l2,1329,0.05,1.0,0.7344058278949764,0.3398009042619272,0.8985112062492152,0.9956300000000001,0.9986759999999999
8,sinkhorn_l1l2,1329,0.5,0.1,0.7106541205038702,0.32217268396915,0.7642306389287334,0.9956300000000001,0.9987079999999999
8,sinkhorn_l1l2,1329,0.5,1.0,0.7261344665351344,0.36059002310906013,0.8710584211955201,0.9956300000000001,0.998792
9,raw6000,-1,,,0.6994738705924014,0.3686764919909103,0.5555329659386234,,
9,svd_none,100,,,0.6614306672737391,0.39433768824993465,0.707509385482866,0.98658,0.98658
9,sinkhorn,100,0.05,,0.5539029695957909,0.12644998963454174,0.21368583234060057,0.98658,0.95305
9,sinkhorn,100,0.5,,0.5413821014822684,0.10268809922527053,0.09559419674297391,0.98658,1.0
9,sinkhorn_l1l2,100,0.05,0.1,0.6910507411342137,0.32388991100733416,0.48321476725935325,0.98658,0.99916
9,sinkhorn_l1l2,100,0.05,1.0,0.6633024738200031,0.2613201411351211,0.6011974915152138,0.98658,0.99928
9,sinkhorn_l1l2,100,0.5,0.1,0.6673243284261648,0.2947089185891907,0.4883992336164058,0.98658,0.99898
9,sinkhorn_l1l2,100,0.5,1.0,0.6619112662518338,0.28127373564712854,0.5743414541615312,0.98658,0.99924
9,svd_none,250,,,0.679744017807457,0.4436489721994588,0.7862755507555292,0.993528,0.993528
9,sinkhorn,250,0.05,,0.6071735721151413,0.13888479319206984,0.3683666240214942,0.993528,0.9789479999999999
9,sinkhorn,250,0.5,,0.4349420751757981,0.09327940858607517,-0.21752930470229034,0.993528,1.0
9,sinkhorn_l1l2,250,0.05,0.1,0.6749127333434511,0.3322063680668571,0.6242858408594466,0.993528,0.999128
9,sinkhorn_l1l2,250,0.05,1.0,0.6668690241311277,0.28745220088216705,0.7087359836805766,0.993528,0.998904
9,sinkhorn_l1l2,250,0.5,0.1,0.6790863560479586,0.3553516208578067,0.7019018897900616,0.993528,0.999208
9,sinkhorn_l1l2,250,0.5,1.0,0.6615571406890272,0.31865341146160847,0.7555399128814221,0.993528,0.9990159999999999
9,svd_none,500,,,0.7194313755248647,0.47944014704178856,0.8471192908930116,0.993488,0.993488
9,sinkhorn,500,0.05,,0.6156725856225022,0.2168611001840949,0.4968043480959623,0.993488,0.98848
9,sinkhorn,500,0.5,,0.48740324783730465,0.09475659804534822,-0.06580572018859418,0.993488,0.999996
9,sinkhorn_l1l2,500,0.05,0.1,0.7149542166236658,0.3573190885967922,0.7131207259419884,0.993488,0.999404
9,sinkhorn_l1l2,500,0.05,1.0,0.6661607730055144,0.31294437151591165,0.6869481778049836,0.993488,0.99952
9,sinkhorn_l1l2,500,0.5,0.1,0.7246420802347346,0.3754851646685251,0.8116934418136934,0.993488,0.99936
9,sinkhorn_l1l2,500,0.5,1.0,0.7098952800121415,0.389947150374115,0.8449381043551283,0.993488,0.999568
9,svd_none,1329,,,0.6903171953255427,0.4785094133277663,0.7710684780116602,0.9946,0.9946
9,sinkhorn,1329,0.05,,0.6163302473820004,0.20712740105292243,0.5320149860190169,0.9946,0.990262
9,sinkhorn,1329,0.5,,0.5301259675216269,0.13606762987614482,0.16575486490851643,0.9946,0.999978
9,sinkhorn_l1l2,1329,0.05,0.1,0.7001821217180149,0.36723899558209383,0.7223125023955073,0.9946,0.9991840000000001
9,sinkhorn_l1l2,1329,0.05,1.0,0.6564476147113877,0.37720848922859523,0.7471372712737993,0.9946,0.999316
9,sinkhorn_l1l2,1329,0.5,0.1,0.6862953407193807,0.35721670733734134,0.7483111433337559,0.9946,0.999152
9,sinkhorn_l1l2,1329,0.5,1.0,0.6947437648606263,0.39878228949602024,0.8541619581435742,0.9946,0.9993460000000001
